Temperature (°C),Humidity (%),Occupancy,Energy Consumption (kWh)
22.5,45.56,1,30
22.5,45.363333333333294,0,20
22.4175,45.2225,0,20
22.39,45.1266666666667,0,30
22.39,45.1633333333333,0,40
22.32333333333329,45.09,1,50
22.29,45.06,1,60
22.29,45.0,1,50
22.2,45.0,1,40
22.2,44.933333333333294,0,50
22.1666666666667,45.0,1,40
22.1,45.0,1,50
22.1,45.03,1,40
22.033333333333296,44.963333333333296,1,50
22.0,45.0,1,50
22.0,45.06,0,50
21.963333333333296,45.1266666666667,1,50
21.89,45.26,0,40
21.89,45.4,0,40
21.82333333333329,45.4666666666667,0,40
21.79,45.53,0,40
21.79,45.59,1,50
21.745,45.645,1,50
21.76,45.7,1,50
21.7,45.76,1,50
21.6666666666667,45.863333333333294,1,40
21.6,45.79,0,50
21.6,45.9,0,40
21.6,45.9666666666667,1,40
21.6,45.933333333333294,1,50
21.6,45.933333333333294,1,30
21.5,45.9,0,30
21.5,45.9,0,30
21.5,46.0,1,40
21.5,46.0,0,50
21.463333333333296,45.9666666666667,0,40
21.39,45.9,1,40
21.39,45.9,0,50
21.39,45.9,1,40
21.39,45.9,0,50
21.39,45.9,0,50
21.39,45.9,0,50
21.365,45.9,1,50
21.29,45.9,0,50
21.29,45.863333333333294,1,40
21.29,45.79,0,40
21.29,45.8266666666667,1,50
21.29,45.8266666666667,0,40
21.26,45.76,1,50
21.2,45.7,1,50
21.2,45.7,1,60
21.2,45.7,0,40
21.2,45.7,0,50
21.2,45.7,0,40
21.1333333333333,45.7,1,40
21.2,45.7,1,40
21.1,45.7,1,40
21.1,45.6266666666667,0,50
21.1,45.7,0,50
21.1,45.7,0,50
21.0,45.59,1,50
21.0,45.59,1,60
21.0,45.79,1,20
21.1,46.0,0,20
21.033333333333296,46.0,1,30
21.1,45.9,1,40
21.1,45.7666666666667,0,50
21.0,45.73,1,60
21.0,45.73,1,60
21.0,45.49,1,60
21.0,45.23,1,60
21.0,45.363333333333294,0,40
21.0,45.23,0,50
21.0,45.1633333333333,1,40
21.0,45.223333333333294,0,50
21.0,45.1633333333333,1,60
21.0,45.09,1,60
21.0,45.09,1,70
21.0,45.09,1,70
21.0,45.06,0,70
21.0,45.0,0,90
21.0,44.95,0,80
21.0,44.933333333333294,1,80
21.0,45.2666666666667,0,70
21.0,45.4,0,60
21.0,45.4666666666667,1,70
21.0,45.59,1,70
21.0,45.53,0,70
21.0,45.363333333333294,0,50
20.9266666666667,45.29,1,50
20.89,45.26,0,50
20.89,45.1266666666667,0,50
20.89,45.06,0,60
20.89,45.0,1,60
20.89,44.933333333333294,0,80
20.89,44.933333333333294,1,70
20.89,44.9,1,70
20.89,44.9,1,70
20.82333333333329,44.79,0,60
20.89,44.863333333333294,1,190
20.89,45.03,1,340
20.9175,45.865,1,360
21.0,48.79,1,140
21.1,50.99,1,70
21.1,50.863333333333294,1,160
21.1,49.2566666666667,1,420
21.1,47.9966666666667,1,230
21.1,47.033333333333296,0,440
21.1666666666667,46.76,0,240
21.1333333333333,46.863333333333294,0,460
21.26,46.53,1,90
21.5,45.83333333333329,1,240
21.5,45.7,1,250
21.39,45.56,1,90
21.463333333333296,45.5,1,80
21.39,45.53,1,90
21.463333333333296,45.863333333333294,0,80
21.533333333333296,45.6,1,370
21.6666666666667,45.0666666666667,0,270
21.79,44.19333333333329,0,70
21.8566666666667,44.06,0,90
22.05,44.395,0,100
22.1333333333333,44.433333333333294,1,90
22.2,44.69333333333329,1,110
22.32333333333329,44.9666666666667,0,100
22.39,45.433333333333294,1,90
22.4266666666667,45.06,1,90
22.56666666666669,44.86,0,100
22.7,44.76,1,90
22.76,44.6266666666667,0,100
22.9266666666667,44.56,1,100
23.0,44.6333333333333,1,90
23.1,44.59,0,90
23.1,44.59,0,90
23.2,44.56,1,90
23.2,44.36,1,110
23.2,44.0266666666667,0,80
23.2,43.6333333333333,1,100
23.2,43.1633333333333,1,90
23.2,43.09,1,90
23.2,42.863333333333294,1,80
23.2,42.79,1,70
23.1333333333333,42.863333333333294,1,70
23.1,42.933333333333294,1,70
23.1,43.06,0,70
23.0,43.09,0,80
23.0,43.09,0,80
22.963333333333296,43.1266666666667,1,80
22.89,43.2,1,60
22.79,43.09,0,30
22.79,43.1633333333333,1,20
22.76,43.2,1,20
22.7,43.2,0,40
22.7,43.29,1,50
22.7,43.29,0,50
22.6666666666667,43.29,0,50
22.533333333333296,43.29,1,50
22.5,43.3266666666667,1,50
22.4266666666667,43.3266666666667,0,40
22.39,43.29,1,40
22.39,43.363333333333294,1,40
22.34,43.4,0,40
22.29,43.433333333333294,0,40
22.29,43.5,1,50
22.2,43.433333333333294,0,40
22.1333333333333,43.5,1,50
22.1,43.59,1,50
22.1,43.59,1,40
22.06666666666669,43.6633333333333,0,40
22.0,43.6633333333333,1,40
22.0,43.73,1,40
21.9266666666667,43.863333333333294,0,40
21.89,43.933333333333294,0,50
21.89,44.0,0,50
21.79,44.03,1,50
21.79,44.1633333333333,1,50
21.79,44.23,0,40
21.79,44.29,1,50
21.7,44.433333333333294,0,40
21.7,44.5,1,40
21.7,44.59,0,40
21.675,44.59,1,50
21.6,44.6633333333333,1,50
21.6,44.73,1,50
21.6,44.79,0,30
21.6,44.9,0,30
21.6,44.9,1,20
21.5,45.0,0,20
21.5,45.0,0,40
21.5,45.03,0,40
21.5,45.09,1,50
21.4266666666667,45.03,1,50
21.4266666666667,45.03,1,50
21.39,45.0,0,50
21.39,45.0,0,40
21.39,45.09,1,40
21.32333333333329,45.09,1,50
21.29,45.1266666666667,0,40
21.29,45.2,1,40
21.29,45.2,0,50
21.29,45.2,1,40
21.29,45.245,0,80
21.26,45.8,1,50
21.26,45.86,1,40
21.29,45.59,1,40
21.29,45.463333333333296,0,80
21.29,45.4,1,60
21.29,45.5266666666667,1,40
21.29,45.59,0,50
21.29,48.463333333333296,1,50
21.39,48.3666666666667,1,30
21.32333333333329,47.16666666666671,1,30
21.29,46.33333333333329,1,20
21.29,46.0666666666667,0,20
21.29,45.83333333333329,1,40
21.29,45.6266666666667,0,40
21.23,45.363333333333294,1,60
21.23,45.1566666666667,1,50
21.2,45.33333333333329,1,60
21.2,45.33333333333329,0,50
21.2,45.145,0,40
21.2,44.93,1,100
21.2,44.6566666666667,1,130
21.2,44.5266666666667,1,40
21.2,44.5266666666667,1,40
21.2,44.56,1,50
21.1333333333333,44.5,0,50
21.1666666666667,44.4666666666667,0,50
21.1,44.3266666666667,0,40
21.2,44.0633333333333,0,50
21.2,43.73,1,40
21.2,43.7666666666667,1,60
21.2,43.9,1,140
21.1666666666667,44.03,0,60
21.1666666666667,44.9566666666667,0,50
21.2,45.29,0,50
21.2,45.43,0,30
21.2,45.06,1,50
21.2,44.933333333333294,0,40
21.2,44.9666666666667,1,40
21.125,45.0475,0,70
21.1666666666667,45.8966666666667,1,90
21.23,46.0266666666667,1,70
21.29,45.9,0,80
21.29,45.6633333333333,1,70
21.29,45.463333333333296,1,90
21.3566666666667,45.0266666666667,1,90
21.29,44.9,0,80
21.3566666666667,44.863333333333294,1,70
21.29,44.2566666666667,1,90
21.29,43.6633333333333,1,100
21.29,43.53,1,100
21.29,43.363333333333294,1,100
21.29,43.29,1,110
21.26,43.2966666666667,1,120
21.2,43.1633333333333,1,250
21.2,43.5933333333333,1,160
21.2,45.0,1,80
21.2,44.93,1,60
21.2,44.59666666666671,1,60
21.29,44.145,0,70
21.39,43.6633333333333,1,390
21.463333333333296,43.53,1,350
21.6,43.5,1,270
21.6,43.7666666666667,1,260
21.73,44.0,0,180
21.93,44.2,1,100
22.1,44.0266666666667,0,280
22.1,43.9,1,260
22.1,43.4666666666667,1,280
22.1666666666667,43.2666666666667,1,100
22.23,42.9666666666667,0,260
22.29,42.7666666666667,1,190
22.29,42.56,0,100
22.3566666666667,42.5,0,100
22.39,42.4666666666667,0,90
22.39,42.3266666666667,0,140
22.39,42.1633333333333,1,430
22.39,42.03,1,250
22.39,41.9,0,90
22.39,41.925,1,100
22.39,42.0,0,90
22.29,42.09,1,90
22.29,42.09,1,90
22.29,42.0,1,70
22.29,42.0,1,60
22.29,41.9,1,60
22.23,41.8266666666667,0,60
22.2,41.79,1,60
22.2,41.79,0,70
22.2,41.79,1,80
22.1333333333333,41.79,1,90
22.1,41.79,1,90
22.1,41.863333333333294,0,90
22.06666666666669,41.863333333333294,1,80
22.0,41.79,0,50
22.0,42.1266666666667,1,20
21.9266666666667,42.26,0,40
21.963333333333296,42.29,0,40
21.89,42.29,1,50
21.84,42.245,1,50
21.79,42.2,0,50
21.79,42.2,0,40
21.79,42.23,1,50
21.73,42.29,1,40
21.7,42.3266666666667,1,50
21.7,42.4,0,50
21.6666666666667,42.4,0,50
21.6,42.4,0,50
21.6,42.433333333333294,0,40
21.6,42.5,1,40
21.56666666666669,42.59,1,40
21.5,42.6633333333333,0,40
21.5,42.73,0,50
21.4266666666667,42.73,0,50
21.39,42.79,1,50
21.39,42.863333333333294,1,50
21.3566666666667,42.933333333333294,0,40
21.29,43.0,0,40
21.29,43.145,1,50
21.29,43.3266666666667,1,40
21.23,43.3266666666667,1,40
21.2,43.463333333333296,0,50
21.2,43.59,0,50
21.1666666666667,43.7,1,50
21.1666666666667,43.7,0,50
21.2,43.79,0,40
21.2,43.79,1,20
21.1,43.9,0,30
21.1,43.9,1,20
21.1,43.933333333333294,0,40
21.1,44.0,0,40
21.1,44.03,1,50
21.033333333333296,44.03,0,50
21.0,44.03,1,60
21.0,44.09,1,50
21.0,44.09,0,40
21.0,44.1633333333333,1,40
21.0,44.2,0,40
20.9175,44.2,1,50
20.89,44.26,0,40
20.89,44.29,1,60
20.89,44.363333333333294,0,80
20.89,44.7266666666667,1,70
20.89,45.06,1,90
20.89,45.09666666666671,1,70
20.963333333333296,45.09666666666671,0,60
21.0,45.223333333333294,0,60
21.0,45.03,1,60
20.963333333333296,44.9666666666667,1,60
20.89,44.9,0,60
20.89,44.9566666666667,1,300
20.89,45.49,0,360
20.89,45.363333333333294,1,160
20.89,45.23,0,110
20.89,45.06,0,80
20.89,44.86,1,80
20.89,44.79,0,70
20.89,44.73,1,80
20.89,44.545,1,100
20.79,44.26,0,160
20.79,44.1266666666667,0,710
20.79,44.09,1,660
20.79,44.09,0,300
20.89,44.4266666666667,1,300
20.89,44.76,1,290
20.963333333333296,44.8266666666667,1,250
20.963333333333296,44.9,0,300
21.0,45.3266666666667,0,370
21.0,45.4,0,190
21.1,45.6266666666667,0,110
21.1,45.293333333333294,1,80
21.1333333333333,44.93,1,90
21.1333333333333,44.79,0,90
21.1,44.56,0,350
21.1,44.69333333333329,0,750
21.1,44.83333333333329,1,520
21.1666666666667,44.9,0,350
21.2,45.045,1,290
21.2,45.03,0,260
21.2,44.7566666666667,1,230
21.23,44.6266666666667,1,200
21.29,44.5666666666667,0,80
21.29,44.223333333333294,0,120
21.29,44.4233333333333,1,220
21.29,44.2666666666667,0,700
21.29,44.1333333333333,1,610
21.29,44.0633333333333,1,370
21.29,43.73,1,280
21.32333333333329,43.6633333333333,1,280
21.39,43.463333333333296,0,280
21.39,43.1333333333333,0,260
21.39,43.33333333333329,1,140
21.5,43.1333333333333,0,140
21.5,42.86,1,100
21.6,42.6633333333333,0,120
21.6666666666667,42.59,0,120
21.79,42.363333333333294,1,100
21.8925,42.24,0,150
22.06666666666669,42.83,1,480
22.23,43.463333333333296,1,320
22.3566666666667,43.53,1,300
22.533333333333296,43.59,1,280
22.6666666666667,43.59,1,390
22.9266666666667,43.6233333333333,1,480
23.06666666666669,43.29,0,460
23.23,49.7666666666667,1,380
23.3566666666667,53.4933333333333,1,370
23.5,49.7966666666667,1,420
23.56666666666669,48.13,1,100
23.7,48.13,0,90
23.7,47.13,1,90
23.79,46.3266666666667,1,90
23.79,44.933333333333294,0,80
23.8566666666667,44.033333333333296,1,90
23.79,43.3666666666667,1,150
23.79,42.6233333333333,1,100
23.79,42.03,1,100
23.79,41.645,1,90
23.79,41.59,0,80
23.79,41.59,1,100
23.79,41.6266666666667,0,90
23.79,41.6266666666667,1,90
23.73,41.4666666666667,1,70
23.73,41.3266666666667,0,90
23.7,41.1633333333333,0,70
23.7,41.03,1,90
23.6,40.86,0,70
23.6,41.06,1,60
23.5,41.3266666666667,0,70
23.5,41.5266666666667,0,60
23.39,41.69333333333329,1,60
23.39,42.0266666666667,1,60
23.29,42.2,1,50
23.29,42.26,0,60
23.2,42.23,1,60
23.1333333333333,42.29,1,60
23.1,42.4,1,50
23.025,42.475,1,50
23.0,42.7,1,50
22.89,42.6633333333333,1,50
22.82333333333329,42.59,0,40
22.79,42.5,1,50
22.79,42.5,0,40
22.7,42.5,1,40
22.7,42.433333333333294,0,60
22.6,42.29,1,50
22.6,42.29,1,50
22.56666666666669,42.29,0,50
22.5,42.29,0,40
22.5,42.29,0,40
22.4266666666667,42.23,1,50
22.39,42.23,1,40
22.32333333333329,42.29,0,50
22.29,42.29,1,40
22.29,42.363333333333294,0,30
22.2,42.29,1,30
22.1333333333333,42.29,1,30
22.1,42.29,0,30
22.1,42.4,1,50
22.033333333333296,42.3266666666667,0,40
22.0,42.3266666666667,0,40
22.0,42.4,0,50
21.89,42.4,0,40
21.89,42.4,1,50
21.8566666666667,42.4666666666667,1,40
21.79,42.4,1,50
21.79,42.5,0,50
21.79,42.5,0,40
21.76,42.53,1,50
21.7,42.59,1,50
21.7,42.59,0,40
21.7,42.59,1,40
21.6,42.5,1,50
21.6,42.5,1,50
21.6,42.5,1,50
21.6,42.56,0,50
21.6,42.59,0,40
21.525,42.59,1,50
21.5,42.59,0,40
21.5,42.7,1,50
21.5,42.7,1,40
21.39,42.59,0,40
21.39,42.59,1,50
21.39,42.79,0,70
21.39,42.79,1,60
21.39,42.963333333333296,1,50
21.39,43.2966666666667,1,50
21.39,43.363333333333294,1,40
21.39,43.29,1,40
21.39,43.4,1,40
21.39,43.4666666666667,1,70
21.39,43.5666666666667,0,70
21.39,43.96,0,360
21.39,43.76,0,190
21.39,43.6266666666667,0,150
21.39,43.56,1,120
21.39,43.5,1,80
21.29,43.45,1,60
21.29,43.26,0,180
21.29,43.1266666666667,1,180
21.29,42.9666666666667,0,480
21.29,43.0266666666667,1,530
21.29,43.23,1,220
21.29,43.23,0,120
21.29,43.223333333333294,0,110
21.29,43.03,0,100
21.29,42.9666666666667,1,110
21.29,42.9,1,100
21.29,42.7,1,130
21.29,42.76,0,170
21.29,44.2666666666667,1,560
21.43,44.86,1,430
21.5,44.223333333333294,1,360
21.5,44.03,0,350
21.6,43.83333333333329,0,330
21.6666666666667,43.7,1,280
21.79,43.545,0,220
21.82333333333329,44.5,0,150
21.89,46.0933333333333,0,120
21.89,45.0633333333333,1,120
21.89,44.59666666666671,1,140
21.89,44.1333333333333,1,120
21.89,43.86,1,130
21.89,43.6333333333333,1,130
21.82333333333329,43.36,0,130
21.82333333333329,43.23,1,130
21.89,43.23,0,120
21.9266666666667,43.0266666666667,1,160
22.0,42.7666666666667,0,240
22.1,43.7266666666667,0,220
22.1666666666667,42.86,0,200
22.23,45.293333333333294,0,210
22.29,47.4266666666667,0,160
22.39,48.363333333333294,0,110
22.39,46.23,1,100
22.39,44.6966666666667,1,110
22.39,43.92,1,110
22.39,43.463333333333296,1,120
22.3566666666667,43.1333333333333,1,120
22.29,42.8,1,120
22.29,42.43,1,130
22.29,42.09666666666671,0,140
22.29,41.863333333333294,0,130
22.3566666666667,41.6566666666667,1,120
22.39,41.5,1,120
22.39,41.433333333333294,1,130
22.39,41.29,0,120
22.39,41.23,0,120
22.39,41.2,1,140
22.39,41.4,0,120
22.39,41.7,1,270
22.463333333333296,43.16666666666671,1,650
22.533333333333296,45.0266666666667,1,690
22.6,50.433333333333294,1,340
22.73,57.4233333333333,1,100
22.79,56.09,1,120
22.89,53.545,1,140
23.0,51.2566666666667,1,150
23.0,49.863333333333294,0,150
23.0,48.6,0,160
23.0,47.66666666666671,0,140
23.0,46.4,1,150
23.0,45.793333333333294,1,150
23.0,45.1,1,140
23.0,44.69333333333329,0,150
23.0,44.363333333333294,0,130
23.0,44.03,1,130
22.9266666666667,43.6633333333333,0,130
22.9266666666667,43.33,1,130
22.89,42.93,1,140
22.89,42.73,1,130
22.82333333333329,42.4,0,130
22.82333333333329,42.2666666666667,0,100
22.79,42.09,0,90
22.79,42.09,1,80
22.7,42.53,1,70
22.7,42.97,0,60
22.6333333333333,43.03,1,70
22.6,42.863333333333294,1,70
22.6,42.79,0,80
22.5,42.863333333333294,1,70
22.5,42.73,1,70
22.39,42.56,0,70
22.39,42.5,0,70
22.3566666666667,42.4,1,80
22.29,42.33333333333329,1,60
22.29,42.4,1,70
22.23,42.2666666666667,1,70
22.2,42.1633333333333,1,80
22.1333333333333,42.09,0,70
22.1,42.0,1,70
22.1,42.0,1,70
22.0,41.9,0,70
22.0,41.9,1,60
21.963333333333296,41.9,1,70
21.89,41.8266666666667,0,60
21.84,41.845,1,70
21.79,41.79,0,80
21.79,41.79,0,60
21.76,41.79,0,80
21.7,41.73,1,70
21.7,41.7,1,60
21.6333333333333,41.6266666666667,0,70
21.6,41.59,1,60
21.6,41.59,0,70
21.5,41.7,1,60
21.5,41.7,1,70
21.463333333333296,41.56,1,70
21.39,41.56,1,70
21.39,41.59,0,70
21.39,41.59,0,60
21.29,41.7,1,60
21.29,41.7,1,70
21.29,41.7,0,60
21.23,41.6266666666667,0,60
21.2,41.7,0,70
21.175,41.7,1,70
21.1666666666667,41.7,0,70
21.1,41.7,1,70
21.1,41.7,1,70
21.06666666666669,41.6633333333333,1,70
21.0,41.59,0,60
21.0,41.59,1,70
21.0,41.59,0,60
21.0,41.6566666666667,1,60
21.0,41.73,1,50
21.0,41.7,0,60
21.0,41.76,1,50
20.963333333333296,41.9,1,60
20.963333333333296,41.9666666666667,1,70
21.0,42.1266666666667,0,60
20.9266666666667,42.2,1,100
20.89,42.3,1,80
20.89,42.36,1,100
20.89,42.4666666666667,1,120
20.89,42.4666666666667,0,110
20.89,42.545,1,90
20.89,42.4666666666667,1,80
20.89,43.86,1,90
20.89,43.863333333333294,1,80
20.89,43.463333333333296,0,80
20.89,43.1333333333333,0,80
20.89,42.933333333333294,0,70
20.89,42.76,0,80
20.89,42.6266666666667,1,90
20.79,42.363333333333294,0,90
20.79,42.23,0,150
20.79,42.23,1,150
20.79,42.363333333333294,1,80
20.79,42.6333333333333,1,70
20.79,42.5,1,110
20.79,42.53,0,110
20.79,42.863333333333294,1,90
20.7,42.8266666666667,1,80
20.76,42.9666666666667,0,80
20.7,42.895,1,80
20.7,42.59,1,70
20.7,42.1966666666667,0,140
20.6666666666667,41.0633333333333,0,70
20.6,40.99,0,50
20.6,41.09,0,70
20.6,41.09,1,60
20.6,41.1633333333333,1,70
20.6,41.1633333333333,0,70
20.6,41.23,1,60
20.533333333333296,41.29,1,80
20.5,41.9266666666667,1,70
20.56666666666669,42.26,1,60
20.6,42.4,0,70
20.6,42.4,1,80
20.6,42.363333333333294,1,120
20.6,42.363333333333294,1,110
20.6,42.433333333333294,1,120
20.6,42.5,0,110
20.6,42.5,1,110
20.6,42.5675,0,100
20.6,42.53,1,110
20.6,42.4666666666667,1,90
20.6,42.4666666666667,0,100
20.6,42.5,1,110
20.6,42.433333333333294,0,110
20.6,42.29,1,100
20.6,42.23,1,80
20.5,42.26,1,80
20.5,42.2,1,80
20.5,42.09,1,80
20.5,42.03,1,90
20.5,42.09,1,80
20.5,42.1633333333333,1,70
20.5,42.3666666666667,0,90
20.5,42.7,1,120
20.5,42.79,0,360
20.5,42.79,1,530
20.533333333333296,44.5666666666667,0,620
20.6,49.12,0,230
20.6666666666667,52.7333333333333,1,100
20.79,51.19333333333329,1,100
20.79,49.86,0,120
20.89,48.323333333333295,0,140
20.963333333333296,47.26333333333329,1,100
21.0,45.9966666666667,1,110
21.0,45.2566666666667,0,110
21.033333333333296,44.5266666666667,0,140
21.1,44.2666666666667,1,130
21.1333333333333,44.0266666666667,0,140
21.2,43.8266666666667,1,150
21.2,43.6633333333333,1,230
21.26,43.59,1,130
21.29,43.6266666666667,0,130
21.3566666666667,43.7,1,120
21.39,43.4666666666667,1,130
21.39,43.3266666666667,1,110
21.39,43.1633333333333,1,130
21.39,43.09,1,140
21.39,43.045,1,150
21.39,43.09,1,120
21.39,43.09,1,70
21.39,43.2,1,80
21.39,43.26,1,80
21.29,43.29,0,70
21.29,43.29,1,70
21.29,43.3266666666667,1,70
21.29,43.4,0,70
21.26,43.4,0,80
21.2,43.4,1,70
21.2,43.4,1,60
21.1333333333333,43.4666666666667,1,70
21.1666666666667,43.4,0,50
21.1,43.3266666666667,1,30
21.06666666666669,43.363333333333294,0,40
21.0,43.363333333333294,1,20
21.0,43.433333333333294,0,60
21.0,43.56,0,60
20.89,43.7,0,50
20.89,43.7225,0,50
20.89,43.863333333333294,0,50
20.79,43.7,0,50
20.79,43.7,1,50
20.79,43.59,1,50
20.79,43.53,0,50
20.7,43.5,1,60
20.7,43.5,0,60
20.7,43.4,1,50
20.7,43.4,0,60
20.6,43.29,0,40
20.6,43.29,1,50
20.6,43.29,1,50
20.533333333333296,43.29,1,30
20.5,43.26,1,30
20.5,43.2,1,40
20.5,43.2,0,40
20.4266666666667,43.1266666666667,0,50
20.39,43.0,0,50
20.39,43.0,0,50
20.39,43.0,1,50
20.29,42.9,1,40
20.29,42.9,0,50
20.29,42.9,1,50
20.23,42.8266666666667,1,50
20.2,42.7,0,60
20.2,42.7,0,50
20.2,42.7,0,40
20.1333333333333,42.7,0,50
20.1,42.7,0,50
20.1,42.7,1,50
20.033333333333296,42.53,0,50
20.1,42.59,0,40
20.0,42.4666666666667,1,30
20.0,42.4,1,40
20.0,42.4,1,40
20.0,42.4,0,60
19.963333333333296,42.26,0,50
19.963333333333296,42.1266666666667,1,50
19.89,42.09,0,50
19.89,42.1266666666667,0,70
19.89,42.4,1,60
19.89,42.7,1,60
19.89,42.96,1,60
19.89,43.06,1,410
19.89,43.0,1,70
19.89,43.0,0,70
19.89,43.0,0,60
20.0,45.53,0,100
20.0,44.05666666666671,0,70
19.89,43.56,1,70
19.963333333333296,43.433333333333294,1,80
19.89,43.23,1,70
19.89,43.23,0,60
19.89,43.0,0,50
19.89,42.933333333333294,0,50
19.89,42.863333333333294,0,300
19.89,42.79,0,440
19.89,42.79,1,190
19.89,43.1566666666667,1,100
19.89,43.363333333333294,1,90
19.89,43.26,1,100
19.89,43.2,1,100
19.89,43.06,0,90
19.89,42.933333333333294,0,100
19.89,42.76,0,110
19.963333333333296,44.5666666666667,1,160
20.2,43.9233333333333,1,160
20.2,43.6633333333333,0,110
20.2,44.05666666666671,1,90
20.26,44.1966666666667,1,80
20.39,43.9233333333333,0,60
20.39,43.53,0,70
20.5,43.29,1,80
20.5,43.29,1,120
20.6,43.29,0,120
20.6666666666667,43.23,1,120
20.7,42.93,0,110
20.7675,42.7675,1,100
20.79,42.9,1,90
20.89,43.03,1,100
20.963333333333296,42.963333333333296,1,200
21.033333333333296,42.79,1,210
21.1,42.79,1,110
21.1,42.6633333333333,0,120
21.1,42.59,1,110
21.2,42.4666666666667,0,110
21.2,42.4,1,100
21.2,42.29,1,120
21.26,42.29,1,110
21.29,42.4,1,110
21.3566666666667,42.4,1,110
21.533333333333296,42.4,0,100
21.6,42.0666666666667,1,130
21.73,41.9666666666667,0,120
21.79,41.9,0,110
21.79,41.76,0,100
21.8566666666667,41.76,1,100
21.89,41.645,1,380
21.9266666666667,41.53,1,350
22.0,41.6633333333333,1,290
22.0,41.7,0,390
22.06666666666669,41.7,0,690
22.23,42.2,1,270
22.43,43.0,1,750
22.66333333333329,47.6266666666667,1,130
22.8566666666667,50.033333333333296,0,120
23.0,46.76333333333329,1,120
23.0,46.23,1,130
23.0,45.0933333333333,0,130
23.06666666666669,44.3666666666667,1,130
23.1,43.7666666666667,1,120
23.1,43.2266666666667,1,120
23.2,42.723333333333294,0,130
23.1333333333333,42.463333333333296,1,120
23.1,42.0266666666667,0,130
23.1,41.8266666666667,0,130
23.06666666666669,41.6,1,140
23.0,41.3175,1,130
23.0,41.23,0,140
22.89,41.1633333333333,1,120
22.89,41.09,1,120
22.79,40.9666666666667,1,140
22.79,40.9,1,130
22.7,40.9,1,120
22.7,40.8266666666667,1,90
22.6666666666667,40.76,0,40
22.6,40.83333333333329,0,70
22.56666666666669,41.1633333333333,1,60
22.5,41.09,1,60
22.463333333333296,41.06,1,50
22.39,41.0,0,60
22.39,41.1266666666667,0,60
22.32333333333329,41.2,1,60
22.26,41.29,0,60
22.2,41.29,1,70
22.1666666666667,41.3266666666667,0,90
22.1,41.4,1,80
22.1,41.5,1,60
22.0,41.433333333333294,0,60
22.0,41.5,1,40
21.89,41.5,0,50
21.89,41.56,1,50
21.8566666666667,41.56,1,50
21.79,41.5,1,40
21.79,41.5,1,40
21.73,41.5,1,30
21.7,41.5,0,50
21.6333333333333,41.433333333333294,0,50
21.6,41.4,1,60
21.6,41.4,1,50
21.56666666666669,41.3266666666667,1,50
21.5,41.4,1,70
21.39,41.26,1,50
21.39,41.2,1,60
21.39,41.2,1,60
21.39,41.26,1,50
21.29,41.2,1,60
21.29,41.2,0,50
21.29,41.2,0,50
21.2,41.09,0,60
21.2,41.09,0,60
21.1666666666667,41.06,0,60
21.1,41.0,1,60
21.1,41.0,1,50
21.1,41.0,1,30
21.0,41.0,1,30
21.0,41.0,0,20
20.963333333333296,41.0,0,40
20.89,41.0,0,60
20.89,41.0,1,60
20.89,41.0,0,60
20.79,40.933333333333294,0,50
20.79,41.0,1,50
20.79,41.0,1,60
20.73,41.0,0,50
20.7,41.09,1,50
20.675,41.0675,1,50
20.6,41.0,1,70
20.6,41.0,1,90
20.6,41.2666666666667,0,60
20.6,41.463333333333296,0,60
20.6,41.59,1,70
20.6,41.5666666666667,1,50
20.6,41.9,1,50
20.6,41.79,1,50
20.6,41.73,1,40
20.6,41.56,1,60
20.533333333333296,41.5,1,40
20.5,41.33333333333329,1,40
20.5,41.2,0,80
20.5,40.9666666666667,1,330
20.5,40.9,0,260
20.39,40.76,0,100
20.39,40.6266666666667,1,70
20.39,40.56,0,70
20.39,40.433333333333294,0,70
20.39,40.29,0,80
20.3566666666667,40.1633333333333,1,80
20.3566666666667,40.09,1,50
20.29,39.9666666666667,1,60
20.29,39.9,0,50
20.29,39.863333333333294,1,50
20.29,39.73,1,60
20.29,39.7,0,70
20.29,39.6266666666667,1,650
20.29,39.33333333333329,0,680
20.29,39.2,1,390
20.29,39.66666666666671,1,310
20.29,40.2666666666667,1,300
20.39,40.8,0,140
20.39,41.06,1,280
20.5,41.36,1,140
20.56666666666669,41.433333333333294,1,400
20.6,41.69333333333329,1,190
20.6,42.1,0,220
20.6333333333333,41.83333333333329,0,390
20.7,41.3425,1,190
20.7,40.963333333333296,1,480
20.73,40.49,1,350
20.79,40.23,0,340
20.82333333333329,40.36,1,530
